Class	Subclass	Order	Suborder	Infraorder/Superfamily	Family	Species_list	Cnidocyte	Type	Reference	synonymous_names_ref	synonymous_names_origtree	notes
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eirene_viridula	mastigophore		Weill, 1934; Russell, 1970; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Blackfordiidae	Blackfordia_virginica	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Malagazziidae	Malagazzia_carolinae	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Malagazziidae	Malagazzia_carolinae	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Malagazziidae	Malagazzia_carolinae	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Sugiuridae	Sugiura_chengshanense						
Hydrozoa	Hydroidolina	Leptothecata	-	-	Malagazziidae	Octophialucium_medium	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Malagazziidae	Octophialucium_medium	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Malagazziidae	Octophialucium_medium	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Malagazziidae	Octophialucium_indicum	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Malagazziidae	Octophialucium_indicum	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Malagazziidae	Octophialucium_indicum	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Blackfordiidae	Blackfordia_polytentaculata	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutonina_indicans	isorhiza	atrichous	Werner, 1968b; Purcell & Mills, 1988; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutonina_indicans	isorhiza	basitrichous	Bouillon, 1985; Bouillon et al, 2004; Purcell & Mills, 1988 says ABSENT			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutonina_indicans	isorhiza	merotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutonina_indicans	mastigophore		Bouillon, 1985; Purcell & Mills, 1988; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Aequoreidae	Rhacostoma_atlanticum	isorhiza	atrichous	Bouillon et al, 2004		[=Rhacostoma_atlantica]	
Hydrozoa	Hydroidolina	Leptothecata	-	-	Aequoreidae	Rhacostoma_atlanticum	isorhiza	basitrichous	Bouillon et al, 2004		[=Rhacostoma_atlantica]	
Hydrozoa	Hydroidolina	Leptothecata	-	-	Aequoreidae	Rhacostoma_atlanticum	isorhiza	merotrichous	Bouillon et al, 2004		[=Rhacostoma_atlantica]	
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Eucheilota_maculata	isorhiza	atrichous	Russell, 1970; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Eucheilota_maculata	isorhiza	basitrichous	Werner, 1968b; Russell, 1970; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Eucheilota_maculata	mastigophore		Russell, 1970; Bouillon, 1985			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Eucheilota_maculata	isorhiza	merotrichous	Russell, 1970; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Eucheilota_maculata	anisorhiza		Bouillon, 1985			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Eucheilota_menoni	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Eucheilota_menoni	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Eucheilota_menoni	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Eucheilota_menoni	isorhiza	merotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Lovenella_assimilis	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Lovenella_assimilis	mastigophore		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Lovenella_assimilis	isorhiza	atrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Lovenella_assimilis	isorhiza	merotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Hydranthea_margarica	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Hydranthea_margarica	mastigophore		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Hydranthea_margarica	eurytele		Bouillon, 1985			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Hydranthea_margarica	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Hydranthea_margarica	isorhiza	merotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_gracilis	isorhiza	atrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_gracilis	isorhiza	basitrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_gracilis	isorhiza	merotrichous	Bouillon, 1985 acc to Werner			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_gracilis	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Helgicirrha_brevistyla	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Helgicirrha_brevistyla	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Helgicirrha_brevistyla	isorhiza	merotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Helgicirrha_brevistyla	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Helgicirrha_malayensis	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Helgicirrha_malayensis	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Helgicirrha_malayensis	isorhiza	merotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Helgicirrha_malayensis	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eugymnanthea_inquilina	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eugymnanthea_inquilina	isorhiza	basitrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eugymnanthea_inquilina	isorhiza	merotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eugymnanthea_inquilina	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_sapinhoa	isorhiza	atrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_sapinhoa	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_sapinhoa	isorhiza	merotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_sapinhoa	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eugymnanthea_japonica	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eugymnanthea_japonica	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eugymnanthea_japonica	isorhiza	merotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eugymnanthea_japonica	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_diademata	isorhiza	atrichous	Bouillon et al, 2004		[=Eutima_krampi]	
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_diademata	isorhiza	basitrichous	Bouillon et al, 2004		[=Eutima_krampi]	
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_diademata	isorhiza	merotrichous	Bouillon et al, 2004		[=Eutima_krampi]	
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_diademata	mastigophore		Bouillon et al, 2004		[=Eutima_krampi]	
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_levuka	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_levuka	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_levuka	isorhiza	merotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_levuka	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_curva	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_curva	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_curva	isorhiza	merotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_curva	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_gegenbauri	isorhiza	merotrichous	Russell, 1970; Bouillon, 1985 acc to Werner			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_gegenbauri	isorhiza	atrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_gegenbauri	isorhiza	basitrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eutima_gegenbauri	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Bonneviellidae	Bonneviella_regia						
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Rhizocaulus_verticillatus	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Rhizocaulus_verticillatus	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Rhizocaulus_verticillatus	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Campanularia_volubilis	mastigophore		Ito & Inoue,1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Campanularia_volubilis	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Campanularia_volubilis	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Silicularia_rosea	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Silicularia_rosea	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Silicularia_rosea	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Campanularia_lennoxensis	mastigophore		Bouillon et al, 2004		[=Campanularia_subantarctica]	
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Campanularia_lennoxensis	isorhiza	atrichous	Bouillon et al, 2004		[=Campanularia_subantarctica]	
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Campanularia_lennoxensis	isorhiza	basitrichous	Bouillon et al, 2004		[=Campanularia_subantarctica]	
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Campanularia_hincksii	mastigophore		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Campanularia_hincksii	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Campanularia_hincksii	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Orthopyxis_caliculata	mastigophore		Ito & Inoue,1962; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Orthopyxis_caliculata	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Orthopyxis_caliculata	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Orthopyxis_everta	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Orthopyxis_everta	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Orthopyxis_everta	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Orthopyxis_integra	mastigophore		Ito & Inoue,1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Orthopyxis_integra	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Orthopyxis_integra	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Orthopyxis_mianzani	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Orthopyxis_mianzani	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Orthopyxis_mianzani	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Orthopyxis_crenata	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Orthopyxis_crenata	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Orthopyxis_crenata	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Orthopyxis_sargassicola	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Orthopyxis_sargassicola	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Orthopyxis_sargassicola	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_elsaeoswaldae	mastigophore		Bouillon, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_elsaeoswaldae	isorhiza	atrichous	Bouillon, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_elsaeoswaldae	isorhiza	basitrichous	Bouillon, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eirene_brevistylus	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eirene_brevistylus	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eirene_brevistylus	isorhiza	merotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eirene_brevistylus	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_hemisphaerica	mastigophore		Weill, 1934; Ostman 1979; Ostman,1983; Bouillon, 1985; Bouillon, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_hemisphaerica	isorhiza	atrichous	Bouillon, 1985; Bouillon, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_hemisphaerica	isorhiza	basitrichous	Bouillon, 1985; Bouillon, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_xiamenensis	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_xiamenensis	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_xiamenensis	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_folleata	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_folleata	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_folleata	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_linearis	mastigophore		Ito & Inoue,1962; Bouillon, 1985, Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_linearis	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_linearis	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_noliformis	isorhiza	merotrichous	Lindner & Migotto 2001			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_noliformis	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_noliformis	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_noliformis	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_gracilis	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_gracilis	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_gracilis	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_paulensis	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_paulensis	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_paulensis	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_hummelincki	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_hummelincki	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Clytia_hummelincki	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Obelia_bidentata	mastigophore		Ito & Inoue,1962; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Obelia_bidentata	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Obelia_bidentata	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Gonothyraea_loveni	isorhiza	basitrichous	Ito & Inoue,1962; Ostman, 1982, 1984; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Gonothyraea_loveni	mastigophore		Ito & Inoue,1962; Ostman, 1982, 1984; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Gonothyraea_loveni	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Laomedea_calceolifera	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Laomedea_calceolifera	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Laomedea_calceolifera	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Laomedea_flexuosa	isorhiza	atrichous	Weill, 1934; Ito & Inoue,1962; Bouillon, 1985; Ostman, 1983; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Laomedea_flexuosa	mastigophore		Weill, 1934; Ito & Inoue,1962; Bouillon, 1985; Ostman, 1983; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Laomedea_flexuosa	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Gonothyraea_inornata	mastigophore		Bouillon et al, 2004		[=Laomedea_inornata]	
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Gonothyraea_inornata	isorhiza	atrichous	Bouillon et al, 2004		[=Laomedea_inornata]	
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Gonothyraea_inornata	isorhiza	basitrichous	Bouillon et al, 2004		[=Laomedea_inornata]	
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Obelia_longissima	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Obelia_longissima	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Obelia_longissima	mastigophore		Westfall 1966a, b; Brock et al., 1968; Ostman, 1979; Ostman, 1983; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Obelia_dichotoma	mastigophore		Ostman, 1979; Ostman 1983; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Obelia_dichotoma	isorhiza	atrichous	Ostman, 1979; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Obelia_dichotoma	isorhiza	basitrichous	Ostman, 1983; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Obelia_dichotoma	isorhiza	atrichous	Ostman 1983; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Obelia_dichotoma	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Obelia_geniculata	isorhiza	atrichous	Ostman, 1982, 1983; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Obelia_geniculata	mastigophore		Ito & Inoue,1962; Ostman, 1979; Ostman 1983; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulariidae	Obelia_geniculata	isorhiza	basitrichous	Weill, 1934; Ostman, 1983; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eirene_ceylonensis	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eirene_ceylonensis	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eirene_ceylonensis	isorhiza	merotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eirene_ceylonensis	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eirene_menoni	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eirene_menoni	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eirene_menoni	isorhiza	merotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Eirenidae	Eirene_menoni	mastigophore		Bouillon, 1984(p4); Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Eucheilota_bakeri	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Eucheilota_bakeri	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Eucheilota_bakeri	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Eucheilota_bakeri	isorhiza	merotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Lovenella_gracilis	mastigophore		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Lovenella_gracilis	isorhiza	basitrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Lovenella_gracilis	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Lovenellidae	Lovenella_gracilis	isorhiza	merotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Leptothecata	-	-	Campanulinidae	Calycella_syringa	isorhiza	basitrichous	Bouillon & Jangoux, 1984; Bouillon, 1985; Bouillon et al, 2004			
